Date,Open,High,Low,Close,Volume,Adj Close
2001-03-29,0.4919,0.4919,0.4919,0.4919,0,0.4919
2001-03-30,0.4865,0.4865,0.4865,0.4865,0,0.4865
2001-04-02,0.4848,0.4848,0.4848,0.4848,0,0.4848
2001-04-03,0.4841,0.4841,0.4841,0.4841,0,0.4841
2001-04-04,0.4902,0.4902,0.4902,0.4902,0,0.4902
2001-04-05,0.4895,0.4895,0.4895,0.4895,0,0.4895
2001-04-06,0.4959,0.4959,0.4959,0.4959,0,0.4959
2001-04-09,0.4943,0.4943,0.4943,0.4943,0,0.4943
2001-04-10,0.4957,0.4957,0.4957,0.4957,0,0.4957
2001-04-11,0.5032,0.5032,0.5032,0.5032,0,0.5032
2001-04-12,0.5078,0.5078,0.5078,0.5078,0,0.5078
2001-04-17,0.5057,0.5057,0.5057,0.5057,0,0.5057
2001-04-18,0.493,0.493,0.493,0.493,0,0.493
2001-04-19,0.5085,0.5085,0.5085,0.5085,0,0.5085
2001-04-20,0.5179,0.5179,0.5179,0.5179,0,0.5179
2001-04-23,0.5065,0.5065,0.5065,0.5065,0,0.5065
2001-04-24,0.504,0.504,0.504,0.504,0,0.504
2001-04-25,0.505,0.505,0.505,0.505,0,0.505
2001-04-26,0.5089,0.5089,0.5089,0.5089,0,0.5089
2001-04-27,0.5102,0.5102,0.5102,0.5102,0,0.5102
2001-04-30,0.5103,0.5103,0.5103,0.5103,0,0.5103
2001-05-01,0.5172,0.5172,0.5172,0.5172,0,0.5172
2001-05-02,0.5204,0.5204,0.5204,0.5204,0,0.5204
2001-05-03,0.5224,0.5224,0.5224,0.5224,0,0.5224
2001-05-04,0.5194,0.5194,0.5194,0.5194,0,0.5194
2001-05-08,0.5193,0.5193,0.5193,0.5193,0,0.5193
2001-05-09,0.5225,0.5225,0.5225,0.5225,0,0.5225
2001-05-10,0.5265,0.5265,0.5265,0.5265,0,0.5265
2001-05-11,0.5213,0.5213,0.5213,0.5213,0,0.5213
2001-05-14,0.5179,0.5179,0.5179,0.5179,0,0.5179
2001-05-15,0.5189,0.5189,0.5189,0.5189,0,0.5189
2001-05-16,0.5217,0.5217,0.5217,0.5217,0,0.5217
2001-05-17,0.5284,0.5284,0.5284,0.5284,0,0.5284
2001-05-18,0.5246,0.5246,0.5246,0.5246,0,0.5246
2001-05-21,0.5305,0.5305,0.5305,0.5305,0,0.5305
2001-05-22,0.5229,0.5229,0.5229,0.5229,0,0.5229
2001-05-23,0.5194,0.5194,0.5194,0.5194,0,0.5194
2001-05-24,0.5173,0.5173,0.5173,0.5173,0,0.5173
2001-05-25,0.5193,0.5193,0.5193,0.5193,0,0.5193
2001-05-29,0.5155,0.5155,0.5155,0.5155,0,0.5155
2001-05-30,0.514,0.514,0.514,0.514,0,0.514
2001-05-31,0.5068,0.5068,0.5068,0.5068,0,0.5068
2001-06-01,0.5085,0.5085,0.5085,0.5085,0,0.5085
2001-06-04,0.5078,0.5078,0.5078,0.5078,0,0.5078
2001-06-05,0.5084,0.5084,0.5084,0.5084,0,0.5084
